doc_id,block_type,para_id,sent_id,is_para_final,page_n,heading,textstring_orig,textstring_rich,textstring_simple
ellis_1854,body,242,1,True,102,Mixture with Milk of Assafetida and Acetate of Ammonia,Liquoris Ammonise Acetatis,liquoris ammonise acetatis,liquoris ammonise acetatis
ellis_1854,body,243,0,False,102,"Mixture of Copaiba and Balsam Tolu, dec","℞. Copaibae, Balsami Tolutani Pulveris Acaciæ, āā ℥ss.",℞ copaibae balsami tolutani pulveris acaciæ āā ℥ss,r copaibae balsami tolutani pulveris acaciae aa zss
ellis_1854,body,243,1,False,102,"Mixture of Copaiba and Balsam Tolu, dec","Aquæ destillatæ, f℥vj.",aquæ destillatæ f℥vj,aquae destillatae fzvj
ellis_1854,body,243,2,False,102,"Mixture of Copaiba and Balsam Tolu, dec","Acidi Sulphurici Aromatici, gtt. xx.",acidi sulphurici aromatici gtt xx,acidi sulphurici aromatici gtt xx
ellis_1854,body,243,3,True,102,"Mixture of Copaiba and Balsam Tolu, dec",Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,244,0,False,102,"Tincture of Iblu with Digitalis, &c","℞. Tincturæ Tolutanæ, fʒiss.",℞ tincturæ tolutanæ fʒiss,r tincturae tolutanae fdiss
ellis_1854,body,244,1,False,102,"Tincture of Iblu with Digitalis, &c","Acidi Sulphurici Aromatici, fʒss.",acidi sulphurici aromatici fʒss,acidi sulphurici aromatici fdss
ellis_1854,body,244,2,False,102,"Tincture of Iblu with Digitalis, &c","Tincturæ Digitalis, fʒj.",tincturæ digitalis fʒj,tincturae digitalis fdj
ellis_1854,body,244,3,False,102,"Tincture of Iblu with Digitalis, &c","Vini Antimonii, fʒij.",vini antimonii fʒij,vini antimonii fdij
ellis_1854,body,244,4,False,102,"Tincture of Iblu with Digitalis, &c","Mellis despumati, f℥iss.",mellis despumati f℥iss,mellis despumati fziss
ellis_1854,body,244,5,False,102,"Tincture of Iblu with Digitalis, &c","Pulveris Extracti Glycyrrhizæ, ʒss.",pulveris extracti glycyrrhizæ ʒss,pulveris extracti glycyrrhizae dss
ellis_1854,body,244,6,False,102,"Tincture of Iblu with Digitalis, &c","Aquæ destillatæ, f℥vj.",aquæ destillatæ f℥vj,aquae destillatae fzvj
ellis_1854,body,244,7,True,102,"Tincture of Iblu with Digitalis, &c",Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,245,0,False,103,"Mixture with Balsam Peru, Jkc","℞. Balsami Peruviani, ʒss.",℞ balsami peruviani ʒss,r balsami peruviani dss
ellis_1854,body,245,1,False,103,"Mixture with Balsam Peru, Jkc","Acaciæ, q.s.",acaciæ q s,acaciae q s
ellis_1854,body,245,2,True,103,"Mixture with Balsam Peru, Jkc",Aquæ Cinnamomi,aquæ cinnamomi,aquae cinnamomi
ellis_1854,body,246,0,False,103,Tar Beer,"℞. Strong Beer, one gallon.",℞ strong beer one gallon,r strong beer one gallon
ellis_1854,body,246,1,True,103,Tar Beer,"Tar, sufficient to saturate.",tar sufficient to saturate,tar sufficient to saturate
ellis_1854,body,247,0,False,103,Tar Water,"℞. Picis liquidae, Oij.",℞ picis liquidae oij,r picis liquidae oij
ellis_1854,body,247,1,True,103,Tar Water,"Aquæ, Cong. j.",aquæ cong j,aquae cong j
ellis_1854,body,248,0,False,103,Ammoniac,℞. Ammoniaci dijss.,℞ ammoniaci dijss,r ammoniaci dijss
ellis_1854,body,248,1,False,103,Ammoniac,"Acidi Nitrici, fʒij.",acidi nitrici fʒij,acidi nitrici fdij
ellis_1854,body,248,2,True,103,Ammoniac,"Aquæ, f℥viij.",aquæ f℥viij,aquae fzviij
ellis_1854,body,249,0,False,104,"Mixture of Spermaceti, &c","℞. Cetacei, ʒij.",℞ cetacei ʒij,r cetacei dij
ellis_1854,body,249,1,False,104,"Mixture of Spermaceti, &c","Sacchari, ʒiij.",sacchari ʒiij,sacchari diij
ellis_1854,body,249,2,False,104,"Mixture of Spermaceti, &c","Tincturæ Opii Camphoratæ, fʒss.",tincturæ opii camphoratæ fʒss,tincturae opii camphoratae fdss
ellis_1854,body,249,3,True,104,"Mixture of Spermaceti, &c","Aquæ, f℥viij.",aquæ f℥viij,aquae fzviij
ellis_1854,body,250,0,False,104,"Sirup of Tolu with Belladonna, &c","℞. Extracti Belladonnae, gr. viij. vel xij.",℞ extracti belladonnae gr viij vel xij,r extracti belladonnae gr viij vel xij
ellis_1854,body,250,1,False,104,"Sirup of Tolu with Belladonna, &c","Vini Ipecacuanhæ, fʒj.",vini ipecacuanhæ fʒj,vini ipecacuanhae fdj
ellis_1854,body,250,2,False,104,"Sirup of Tolu with Belladonna, &c","Syrupi Senegae, f℥ss.",syrupi senegae f℥ss,syrupi senegae fzss
ellis_1854,body,250,3,False,104,"Sirup of Tolu with Belladonna, &c","Tolutani, f liijss.",tolutani f liijss,tolutani f liijss
ellis_1854,body,250,4,True,104,"Sirup of Tolu with Belladonna, &c",Misce.,misce,misce
ellis_1854,body,251,0,False,104,"Infusion of Flaxseed, &c","℞. Lini, ʒj.",℞ lini ʒj,r lini dj
ellis_1854,body,251,1,False,104,"Infusion of Flaxseed, &c","Radicis Glycyrrhizæ contusaa, ℥ss.",radicis glycyrrhizæ contusaa ℥ss,radicis glycyrrhizae contusaa zss
ellis_1854,body,251,2,True,104,"Infusion of Flaxseed, &c","Aquas bullientis, Oij.",aquas bullientis oij,aquas bullientis oij
ellis_1854,body,252,0,False,104,Decoction of Iceland Moss,"℞. Cetrarias, ʒj.",℞ cetrarias ʒj,r cetrarias dj
ellis_1854,body,252,1,True,104,Decoction of Iceland Moss,"Aquæ, Ojss.",aquæ ojss,aquae ojss
ellis_1854,body,253,0,False,105,Pectoral Mixture,"℞. Acidi Hydrocyanici diluti (one fluidram), fʒj.",℞ acidi hydrocyanici diluti one fluidram fʒj,r acidi hydrocyanici diluti one fluidram fdj
ellis_1854,body,253,1,False,105,Pectoral Mixture,"Aquæ destillatse, Oj.",aquæ destillatse oj,aquae destillatse oj
ellis_1854,body,253,2,False,105,Pectoral Mixture,"Sacchari, ʒiss.",sacchari ʒiss,sacchari diss
ellis_1854,body,253,3,True,105,Pectoral Mixture,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,254,0,False,105,Mixture with Prussic Acid,"℞. Acaciæ, ʒss.",℞ acaciæ ʒss,r acaciae dss
ellis_1854,body,254,1,False,105,Mixture with Prussic Acid,"Aquæ, f Ivijss.",aquæ f ivijss,aquae f ivijss
ellis_1854,body,254,2,True,105,Mixture with Prussic Acid,"Fiat solutio, et adde.",fiat solutio et adde,fiat solutio et adde
ellis_1854,body,255,0,False,106,Mixture of Hydrocyanate of Potash,"℞. Potassii Cyanureti (seven grains), gr. vij.",℞ potassii cyanureti seven grains gr vij,r potassii cyanureti seven grains gr vij
ellis_1854,body,255,1,False,106,Mixture of Hydrocyanate of Potash,"Aquæ destillatSB, Oj.",aquæ destillatsb oj,aquae destillatsb oj
ellis_1854,body,255,2,True,106,Mixture of Hydrocyanate of Potash,"Fiat solutio, et adde.",fiat solutio et adde,fiat solutio et adde
ellis_1854,body,256,0,False,106,Mixture with Cyanuret of Potassium,"℞. Potassii Cyanureti (half a grain), gr. ss.",℞ potassii cyanureti half a grain gr ss,r potassii cyanureti half a grain gr ss
ellis_1854,body,256,1,False,106,Mixture with Cyanuret of Potassium,"Aquæ Lactucffi, f℥ij.",aquæ lactucffi f℥ij,aquae lactucffi fzij
ellis_1854,body,256,2,False,106,Mixture with Cyanuret of Potassium,"Syrupi Althese, f℥j.",syrupi althese f℥j,syrupi althese fzj
ellis_1854,body,256,3,False,106,Mixture with Cyanuret of Potassium,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,256,4,True,106,Mixture with Cyanuret of Potassium,"Dose, a tablespoonful every two hours.",dose a tablespoonful every two hours,dose a tablespoonful every two hours
ellis_1854,body,257,0,False,106,Mixture witli Tincture of Lobelia and Prussic Acid,"℞. Tincturæ Lobeliæ, f℥j.",℞ tincturæ lobeliæ f℥j,r tincturae lobeliae fzj
ellis_1854,body,257,1,False,106,Mixture witli Tincture of Lobelia and Prussic Acid,"Acidi Hydrocyanici dlluti, gtt. j. vel ij.",acidi hydrocyanici dlluti gtt j vel ij,acidi hydrocyanici dlluti gtt j vel ij
ellis_1854,body,257,2,True,106,Mixture witli Tincture of Lobelia and Prussic Acid,Misce.,misce,misce
ellis_1854,body,258,0,False,106,"Mixture of Oum Ammoniac, &c","℞. Misturae Ammoniaci, f℥iij.",℞ misturae ammoniaci f℥iij,r misturae ammoniaci fziij
ellis_1854,body,258,1,False,106,"Mixture of Oum Ammoniac, &c","Tincturæ Castorei, fʒss.",tincturæ castorei fʒss,tincturae castorei fdss
ellis_1854,body,258,2,False,106,"Mixture of Oum Ammoniac, &c","Syrupi Tolutani, f℥ss.",syrupi tolutani f℥ss,syrupi tolutani fzss
ellis_1854,body,258,3,False,106,"Mixture of Oum Ammoniac, &c","Tincturæ Opii, gtt. xx. vel xxx.",tincturæ opii gtt xx vel xxx,tincturae opii gtt xx vel xxx
ellis_1854,body,258,4,False,106,"Mixture of Oum Ammoniac, &c","Aquas Cinnamomi, f℥j.",aquas cinnamomi f℥j,aquas cinnamomi fzj
ellis_1854,body,258,5,True,106,"Mixture of Oum Ammoniac, &c",Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,259,0,False,107,Mixture of Morphia and Tolu,"℞. Oxymellis Scillæ, f℥iss.",℞ oxymellis scillæ f℥iss,r oxymellis scillae fziss
ellis_1854,body,259,1,False,107,Mixture of Morphia and Tolu,"Syrapi Tolutani, f 38s.",syrapi tolutani f 38s,syrapi tolutani f s
ellis_1854,body,259,2,False,107,Mixture of Morphia and Tolu,"Moqjhise Acetatis, gr. ss. vel j.",moqjhise acetatis gr ss vel j,moqjhise acetatis gr ss vel j
ellis_1854,body,259,3,True,107,Mixture of Morphia and Tolu,Misce.,misce,misce
ellis_1854,body,260,0,False,107,Tolu with Morphia and Antimony,"℞. Mucilaginis Acaciæ, Oj.",℞ mucilaginis acaciæ oj,r mucilaginis acaciae oj
ellis_1854,body,260,1,False,107,Tolu with Morphia and Antimony,"Syrupi Tolutani, f℥ij.",syrupi tolutani f℥ij,syrupi tolutani fzij
ellis_1854,body,260,2,False,107,Tolu with Morphia and Antimony,"Morphiæ Sulphatis, gr. i. vel ij.",morphiæ sulphatis gr i vel ij,morphiae sulphatis gr i vel ij
ellis_1854,body,260,3,False,107,Tolu with Morphia and Antimony,"Antimonii et Potassæ Tartratis, gr. i. vel ij.",antimonii et potassæ tartratis gr i vel ij,antimonii et potassae tartratis gr i vel ij
ellis_1854,body,260,4,True,107,Tolu with Morphia and Antimony,Misce.,misce,misce
ellis_1854,body,261,0,False,107,Decoction of Seneka Snakeroot,"℞. Radicis Senegae contusae, ʒj.",℞ radicis senegae contusae ʒj,r radicis senegae contusae dj
ellis_1854,body,261,1,False,107,Decoction of Seneka Snakeroot,"Glycyrrhizffi, ʒss.",glycyrrhizffi ʒss,glycyrrhizffi dss
ellis_1854,body,261,2,True,107,Decoction of Seneka Snakeroot,"Aquæ destillatæ, Ojss.",aquæ destillatæ ojss,aquae destillatae ojss
ellis_1854,body,262,0,False,107,Infusion of Tar and Hops,"℞. Picis liquidae, ,?j.",℞ picis liquidae j,r picis liquidae j
ellis_1854,body,262,1,False,107,Infusion of Tar and Hops,"Aquao bullientis, Oij.",aquao bullientis oij,aquao bullientis oij
ellis_1854,body,262,2,False,107,Infusion of Tar and Hops,"Humuli, ʒss.",humuli ʒss,humuli dss
ellis_1854,body,262,3,True,107,Infusion of Tar and Hops,Misce et cola.,misce et cola,misce et cola
ellis_1854,body,263,0,False,103,Inhalation of Balsam of Tolu,"℞. Balsami Tolutani, ℥j.",℞ balsami tolutani ℥j,r balsami tolutani zj
ellis_1854,body,263,1,False,103,Inhalation of Balsam of Tolu,"Aquæ bullientis, Oj.",aquæ bullientis oj,aquae bullientis oj
ellis_1854,body,263,2,True,103,Inhalation of Balsam of Tolu,Misce.,misce,misce
ellis_1854,body,264,0,False,103,Ethereal Tincture of Iodine and Oicuiafor Inhalation,"℞. lodinii, gr. viij.",℞ lodinii gr viij,r lodinii gr viij
ellis_1854,body,264,1,False,103,Ethereal Tincture of Iodine and Oicuiafor Inhalation,"Pulveris Conii, gr. xvj.",pulveris conii gr xvj,pulveris conii gr xvj
ellis_1854,body,264,2,True,103,Ethereal Tincture of Iodine and Oicuiafor Inhalation,"JEtheris, f℥ij.",jetheris f℥ij,jetheris fzij
ellis_1854,body,265,0,False,103,The following is Dr. Scudamore's recipe for Iodine Inhalation,"℞. lodinii, Eotassii Iodidi, āā gr. vj.",℞ lodinii eotassii iodidi āā gr vj,r lodinii eotassii iodidi aa gr vj
ellis_1854,body,265,1,False,103,The following is Dr. Scudamore's recipe for Iodine Inhalation,"Aquæ destillatæ, f℥v. ʒvj.",aquæ destillatæ f℥v ʒvj,aquae destillatae fzv dvj
ellis_1854,body,265,2,True,103,The following is Dr. Scudamore's recipe for Iodine Inhalation,"Alcoholis, f℥j.",alcoholis f℥j,alcoholis fzj
ellis_1854,body,266,0,False,109,' Fumigation of Chlorine,"℞. Sodii Chloridi, ℔ij.",℞ sodii chloridi ℔ij,r sodii chloridi lbij
ellis_1854,body,266,1,False,109,' Fumigation of Chlorine,"Oxidi Manganesii, ℥v.",oxidi manganesii ℥v,oxidi manganesii zv
ellis_1854,body,266,2,False,109,' Fumigation of Chlorine,"Aquæ, ℔j.",aquæ ℔j,aquae lbj
ellis_1854,body,266,3,True,109,' Fumigation of Chlorine,"Acidi Sulphurici, ℔j.",acidi sulphurici ℔j,acidi sulphurici lbj
ellis_1854,body,267,0,False,109,Powder of ERera picra,"℞. Pulveris Aloes et Canellse, ℥j.",℞ pulveris aloes et canellse ℥j,r pulveris aloes et canellse zj
ellis_1854,body,267,1,True,109,Powder of ERera picra,Divide in chartulas vj.,divide in chartulas vj,divide in chartulas vj
ellis_1854,body,268,0,False,109,"Powder of Aloes, Canella Alba, &c","℞. Pulveris Aloes, 3jss.",℞ pulveris aloes 3jss,r pulveris aloes jss
ellis_1854,body,268,1,False,109,"Powder of Aloes, Canella Alba, &c","Canellae, gr. xviij.",canellae gr xviij,canellae gr xviij
ellis_1854,body,268,2,True,109,"Powder of Aloes, Canella Alba, &c","Serpentariæ, gr. vj, Misce, divide in pulveres vj.",serpentariæ gr vj misce divide in pulveres vj,serpentariae gr vj misce divide in pulveres vj
ellis_1854,body,269,0,True,109,Powder of Madder,"℞. Pulveris Kubue, ℥ss.",℞ pulveris kubue ℥ss,r pulveris kubue zss
ellis_1854,body,270,0,True,109,"Powder wiih Savin, &c","℞. Pulveria Sabine, Zingiberis, a£ ℥j- Fotassffi Sulphatia, ʒij-",℞ pulveria sabine zingiberis a£ ℥j fotassffi sulphatia ʒij,r pulveria sabine zingiberis a zj fotassffi sulphatia dij
ellis_1854,body,271,0,False,109,Powder with Savin and Cantharides,"℞. Pulvcrifi Sabinie, ʒj- Cantharidis, gr. ij.",℞ pulvcrifi sabinie ʒj cantharidis gr ij,r pulvcrifi sabinie dj cantharidis gr ij
ellis_1854,body,271,1,True,109,Powder with Savin and Cantharides,"Misce, et divide in pulveres iv.",misce et divide in pulveres iv,misce et divide in pulveres iv
ellis_1854,body,272,0,False,109,Powder of Ergot,"℞. Pulveris Ergot©, ℈ij.",℞ pulveris ergot© ℈ij,r pulveris ergot eij
ellis_1854,body,272,1,True,109,Powder of Ergot,Divide in chartulas iv.,divide in chartulas iv,divide in chartulas iv
ellis_1854,body,273,0,False,109,Powder with Savin and Borax,"℞. Pulveria Sabinse, Zingiberis, āā gr, vij.",℞ pulveria sabinse zingiberis āā gr vij,r pulveria sabinse zingiberis aa gr vij
ellis_1854,body,273,1,False,109,Powder with Savin and Borax,"Sodie Boratis, gr, xv.",sodie boratis gr xv,sodie boratis gr xv
ellis_1854,body,273,2,True,109,Powder with Savin and Borax,Fiat pulvia.,fiat pulvia,fiat pulvia
ellis_1854,body,274,0,False,109,"Pills of Myrrh, Sulphate of Iron, &c","℞. Myrrhæ, ℈ij.",℞ myrrhæ ℈ij,r myrrhae eij
ellis_1854,body,274,1,False,109,"Pills of Myrrh, Sulphate of Iron, &c","Fotassse Carbonatis, 56S.",fotassse carbonatis 56s,fotassse carbonatis s
ellis_1854,body,274,2,False,109,"Pills of Myrrh, Sulphate of Iron, &c","Ferri Sulphatis, ℈ij.",ferri sulphatis ℈ij,ferri sulphatis eij
ellis_1854,body,274,3,False,109,"Pills of Myrrh, Sulphate of Iron, &c","Sapouia, ʒss.",sapouia ʒss,sapouia dss
ellis_1854,body,274,4,True,109,"Pills of Myrrh, Sulphate of Iron, &c","Fiat maasa, in pilulaa il. dividenda.",fiat maasa in pilulaa il dividenda,fiat maasa in pilulaa il dividenda
ellis_1854,body,275,0,False,112,Compound Pills of Iron,"℞. Myrrhæ (in massâ), ʒij.",℞ myrrhæ in massâ ʒij,r myrrhae in massa dij
ellis_1854,body,275,1,False,112,Compound Pills of Iron,"Potassæ Carbonatis, ʒj.",potassæ carbonatis ʒj,potassae carbonatis dj
ellis_1854,body,275,2,False,112,Compound Pills of Iron,"Tere simul in pulverem, dein adde —",tere simul in pulverem dein adde,tere simul in pulverem dein adde
ellis_1854,body,275,3,False,112,Compound Pills of Iron,"Pulveris Ferri Sulphatis, ʒj.",pulveris ferri sulphatis ʒj,pulveris ferri sulphatis dj
ellis_1854,body,275,4,False,112,Compound Pills of Iron,"Sacchari Communis, ʒj.",sacchari communis ʒj,sacchari communis dj
ellis_1854,body,275,5,True,112,Compound Pills of Iron,"Fiat massa, et divide in pilulas lxxx.",fiat massa et divide in pilulas lxxx,fiat massa et divide in pilulas lxxx
ellis_1854,body,276,0,False,112,Hooper's Pills,"℞. Ferri Sulphatis, ʒj.",℞ ferri sulphatis ʒj,r ferri sulphatis dj
ellis_1854,body,276,1,False,112,Hooper's Pills,"Pulveris Jalapaa, gr. xv.",pulveris jalapaa gr xv,pulveris jalapaa gr xv
ellis_1854,body,276,2,False,112,Hooper's Pills,"Aloes et Canellæ, ʒj.",aloes et canellæ ʒj,aloes et canellae dj
ellis_1854,body,276,3,False,112,Hooper's Pills,"Myrrhæ, gr. viij.",myrrhæ gr viij,myrrhae gr viij
ellis_1854,body,276,4,False,112,Hooper's Pills,"Syrupi, q.s.",syrupi q s,syrupi q s
ellis_1854,body,276,5,True,112,Hooper's Pills,"Fiat massa, et divide in pilulas 1.",fiat massa et divide in pilulas 1,fiat massa et divide in pilulas
ellis_1854,body,277,0,False,112,"Pills with Digitalisj Myrrh, &c","℞. Pulveris Digitalis, gr. x.",℞ pulveris digitalis gr x,r pulveris digitalis gr x
ellis_1854,body,277,1,False,112,"Pills with Digitalisj Myrrh, &c","Myrrhæ, gr. xx.",myrrhæ gr xx,myrrhae gr xx
ellis_1854,body,277,2,False,112,"Pills with Digitalisj Myrrh, &c","Ferri Sulphatis, gr. x.",ferri sulphatis gr x,ferri sulphatis gr x
ellis_1854,body,277,3,False,112,"Pills with Digitalisj Myrrh, &c","Syrupi, q.s.",syrupi q s,syrupi q s
ellis_1854,body,277,4,True,112,"Pills with Digitalisj Myrrh, &c","Fiat massa, et divide in pilulas x.",fiat massa et divide in pilulas x,fiat massa et divide in pilulas x
ellis_1854,body,278,0,False,112,"Pills of Aloes, Sulphate of Iron, &c","℞. Ferri Sulphatis exsiccati, ℈j.",℞ ferri sulphatis exsiccati ℈j,r ferri sulphatis exsiccati ej
ellis_1854,body,278,1,False,112,"Pills of Aloes, Sulphate of Iron, &c","Pulveri's Aloes, ℈ij.",pulveri s aloes ℈ij,pulveri s aloes eij
ellis_1854,body,278,2,True,112,"Pills of Aloes, Sulphate of Iron, &c","Caryophylli, gr. v.",caryophylli gr v,caryophylli gr v
ellis_1854,body,279,0,False,112,Decoction of Seneka,"℞. Radicis Senegae contusae, 2j.",℞ radicis senegae contusae 2j,r radicis senegae contusae j
ellis_1854,body,279,1,False,112,Decoction of Seneka,"Aquæ, Oj.",aquæ oj,aquae oj
ellis_1854,body,279,2,True,112,Decoction of Seneka,"ATirantii Corticis, ʒss.",atirantii corticis ʒss,atirantii corticis dss
ellis_1854,body,280,0,False,112,Infusion of Ergot,"℞. Ergotæ contusae, ʒij.",℞ ergotæ contusae ʒij,r ergotae contusae dij
ellis_1854,body,280,1,False,112,Infusion of Ergot,"Aquæ bullientis, f℥iv.",aquæ bullientis f℥iv,aquae bullientis fziv
ellis_1854,body,280,2,True,112,Infusion of Ergot,Fiat infusum.,fiat infusum,fiat infusum
ellis_1854,body,281,0,False,112,Decoction of Madder,"℞. Pulveris Rubiae, ʒj.",℞ pulveris rubiae ʒj,r pulveris rubiae dj
ellis_1854,body,281,1,True,112,Decoction of Madder,"Aquæ bullientis, Oj.",aquæ bullientis oj,aquae bullientis oj
ellis_1854,body,282,0,False,112,Solution of Iodide of Potassium,"℞. Potassii Iodidi, ʒj.",℞ potassii iodidi ʒj,r potassii iodidi dj
ellis_1854,body,282,1,False,112,Solution of Iodide of Potassium,"Aquæ destillatæ, f℥j.",aquæ destillatæ f℥j,aquae destillatae fzj
ellis_1854,body,282,2,True,112,Solution of Iodide of Potassium,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,283,0,False,112,"Injection of Aqua Ammoniæ, &c","℞. Liquoris AmmonieB, gtt. xx, Lactis, fij.",℞ liquoris ammonieb gtt xx lactis fij,r liquoris ammonieb gtt xx lactis fij
ellis_1854,body,283,1,True,112,"Injection of Aqua Ammoniæ, &c",Misce.,misce,misce
ellis_1854,body,284,0,False,112,"Mixture of Camphor, &c","℞. Camphorae, ℈j.",℞ camphorae ℈j,r camphorae ej
ellis_1854,body,284,1,False,112,"Mixture of Camphor, &c","Alcoholis, q.s. ut fiat pulvis, dein adde Pulveris Acaciæ, ʒj.",alcoholis q s ut fiat pulvis dein adde pulveris acaciæ ʒj,alcoholis q s ut fiat pulvis dein adde pulveris acaciae dj
ellis_1854,body,284,2,False,112,"Mixture of Camphor, &c","Sacchari, ʒj« Aquæ Cinnamomi, f℥j.",sacchari ʒj« aquæ cinnamomi f℥j,sacchari dj aquae cinnamomi fzj
ellis_1854,body,284,3,True,112,"Mixture of Camphor, &c",Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,285,0,False,112,Sirup of Ergot,"℞. Ergoto, gr. xx.",℞ ergoto gr xx,r ergoto gr xx
ellis_1854,body,285,1,False,112,Sirup of Ergot,"Extracti Opii, gr..",extracti opii gr,extracti opii gr
ellis_1854,body,285,2,False,112,Sirup of Ergot,"Syrupi, f℥viij.",syrupi f℥viij,syrupi fzviij
ellis_1854,body,285,3,False,112,Sirup of Ergot,Misce.,misce,misce
ellis_1854,body,285,4,True,112,Sirup of Ergot,"Dose, two tablespoonfuls pro re ruxta in engorgement.",dose two tablespoonfuls pro re ruxta in engorgement,dose two tablespoonfuls pro re ruxta in engorgement
